town,year,week,value
宜蘭縣冬山鄉,2015,3,10.75
宜蘭縣南澳鄉,2015,3,12.3
宜蘭縣員山鄉,2015,3,11.3
宜蘭縣壯圍鄉,2015,3,9.33
宜蘭縣大同鄉,2015,3,13.77
宜蘭縣宜蘭市,2015,3,9.0
宜蘭縣礁溪鄉,2015,3,10.5
宜蘭縣蘇澳鎮,2015,3,11.2
宜蘭縣頭城鎮,2015,3,14.43
屏東縣三地門鄉,2015,3,19.77
屏東縣九如鄉,2015,3,22.5
屏東縣佳冬鄉,2015,3,21.33
屏東縣來義鄉,2015,3,20.38
屏東縣內埔鄉,2015,3,21.88
屏東縣南州鄉,2015,3,21.0
屏東縣屏東市,2015,3,22.71
屏東縣崁頂鄉,2015,3,21.67
屏東縣恆春鎮,2015,3,3.25
屏東縣新園鄉,2015,3,25.33
屏東縣新埤鄉,2015,3,18.71
屏東縣春日鄉,2015,3,21.09
屏東縣東港鎮,2015,3,24.33
屏東縣枋寮鄉,2015,3,21.4
屏東縣枋山鄉,2015,3,20.5
屏東縣林邊鄉,2015,3,22.5
屏東縣泰武鄉,2015,3,20.4
屏東縣滿州鄉,2015,3,4.27
屏東縣潮州鎮,2015,3,18.0
屏東縣牡丹鄉,2015,3,9.88
屏東縣獅子鄉,2015,3,17.26
屏東縣琉球鄉,2015,3,26.0
屏東縣瑪家鄉,2015,3,21.8
屏東縣竹田鄉,2015,3,21.33
屏東縣萬丹鄉,2015,3,24.67
屏東縣萬巒鄉,2015,3,19.67
屏東縣車城鄉,2015,3,5.33
屏東縣里港鄉,2015,3,18.33
屏東縣長治鄉,2015,3,22.0
屏東縣霧臺鄉,2015,3,20.0
屏東縣高樹鄉,2015,3,17.86
屏東縣鹽埔鄉,2015,3,21.5
屏東縣麟洛鄉,2015,3,22.5
彰化縣二林鎮,2015,3,14.0
彰化縣二水鄉,2015,3,18.5
彰化縣伸港鄉,2015,3,15.0
彰化縣北斗鎮,2015,3,17.5
彰化縣和美鎮,2015,3,16.5
彰化縣員林市,2015,3,18.5
彰化縣埔心鄉,2015,3,17.0
彰化縣埔鹽鄉,2015,3,15.25
彰化縣埤頭鄉,2015,3,14.6
彰化縣大城鄉,2015,3,13.89
彰化縣大村鄉,2015,3,18.0
彰化縣彰化市,2015,3,18.0
彰化縣永靖鄉,2015,3,16.5
彰化縣溪州鄉,2015,3,18.0
彰化縣溪湖鎮,2015,3,15.0
彰化縣田中鎮,2015,3,19.0
彰化縣田尾鄉,2015,3,16.5
彰化縣社頭鄉,2015,3,19.25
彰化縣福興鄉,2015,3,15.75
彰化縣秀水鄉,2015,3,18.0
彰化縣竹塘鄉,2015,3,14.75
彰化縣線西鄉,2015,3,15.0
彰化縣芬園鄉,2015,3,19.4
彰化縣花壇鄉,2015,3,18.0
彰化縣芳苑鄉,2015,3,14.15
彰化縣鹿港鎮,2015,3,15.17
新北市三峽區,2015,3,18.0
新北市三芝區,2015,3,7.4
新北市三重區,2015,3,40.0
新北市中和區,2015,3,19.0
新北市五股區,2015,3,20.33
新北市八里區,2015,3,12.5
新北市土城區,2015,3,16.33
新北市坪林區,2015,3,16.8
新北市平溪區,2015,3,15.38
新北市新店區,2015,3,17.1
新北市新莊區,2015,3,19.0
新北市板橋區,2015,3,20.0
新北市林口區,2015,3,14.33
新北市樹林區,2015,3,18.0
新北市永和區,2015,3,19.0
新北市汐止區,2015,3,18.57
新北市淡水區,2015,3,8.5
新北市深坑區,2015,3,19.5
新北市烏來區,2015,3,17.44
新北市瑞芳區,2015,3,11.67
新北市石碇區,2015,3,18.69
新北市石門區,2015,3,11.8
新北市萬里區,2015,3,9.83
新北市蘆洲區,2015,3,24.0
新北市貢寮區,2015,3,14.8
新北市金山區,2015,3,11.25
新北市雙溪區,2015,3,15.0
新北市鶯歌區,2015,3,17.5
新竹市北區,2015,3,16.0
新竹市東區,2015,3,16.0
新竹市香山區,2015,3,16.0
新竹縣五峰鄉,2015,3,14.25
新竹縣北埔鄉,2015,3,13.5
新竹縣寶山鄉,2015,3,15.0
新竹縣尖石鄉,2015,3,15.8
新竹縣峨眉鄉,2015,3,14.6
新竹縣新埔鎮,2015,3,13.83
新竹縣新豐鄉,2015,3,12.6
新竹縣橫山鄉,2015,3,13.83
新竹縣湖口鄉,2015,3,12.5
新竹縣竹北市,2015,3,15.4
新竹縣竹東鎮,2015,3,13.5
新竹縣芎林鄉,2015,3,13.0
新竹縣關西鎮,2015,3,15.31
桃園市中壢區,2015,3,21.83
桃園市八德區,2015,3,18.5
桃園市大園區,2015,3,17.12
桃園市大溪區,2015,3,17.64
桃園市平鎮區,2015,3,21.2
桃園市復興區,2015,3,17.71
桃園市新屋區,2015,3,14.14
桃園市桃園區,2015,3,16.25
桃園市楊梅區,2015,3,16.22
桃園市蘆竹區,2015,3,16.43
桃園市觀音區,2015,3,15.0
桃園市龍潭區,2015,3,15.38
桃園市龜山區,2015,3,16.2
臺中市北屯區,2015,3,15.33
臺中市南屯區,2015,3,17.67
臺中市后里區,2015,3,11.67
臺中市外埔區,2015,3,11.6
臺中市大安區,2015,3,13.67
臺中市大甲區,2015,3,12.4
臺中市大肚區,2015,3,15.75
臺中市大里區,2015,3,22.6
臺中市大雅區,2015,3,15.5
臺中市太平區,2015,3,19.12
臺中市新社區,2015,3,14.0
臺中市東勢區,2015,3,13.0
臺中市東區,2015,3,20.0
臺中市梧棲區,2015,3,14.0
臺中市沙鹿區,2015,3,14.0
臺中市清水區,2015,3,14.0
臺中市潭子區,2015,3,14.5
臺中市烏日區,2015,3,19.0
臺中市石岡區,2015,3,12.0
臺中市神岡區,2015,3,13.0
臺中市西區,2015,3,19.0
臺中市西屯區,2015,3,15.5
臺中市豐原區,2015,3,12.0
臺中市霧峰區,2015,3,20.38
臺中市龍井區,2015,3,14.75
臺北市中山區,2015,3,26.0
臺北市中正區,2015,3,22.0
臺北市信義區,2015,3,22.0
臺北市內湖區,2015,3,21.0
臺北市北投區,2015,3,14.0
臺北市南港區,2015,3,20.5
臺北市士林區,2015,3,15.33
臺北市文山區,2015,3,18.0
臺北市松山區,2015,3,23.0
臺北市萬華區,2015,3,24.0
臺南市七股區,2015,3,18.14
臺南市下營區,2015,3,18.0
臺南市中西區,2015,3,19.0
臺南市仁德區,2015,3,20.0
臺南市佳里區,2015,3,17.75
臺南市六甲區,2015,3,18.0
臺南市北區,2015,3,20.0
臺南市北門區,2015,3,17.25
臺南市南化區,2015,3,18.0
臺南市南區,2015,3,19.5
臺南市善化區,2015,3,17.0
臺南市大內區,2015,3,17.83
臺南市學甲區,2015,3,17.33
臺南市安南區,2015,3,17.7
臺南市安定區,2015,3,17.0
臺南市官田區,2015,3,18.0
臺南市將軍區,2015,3,18.0
臺南市山上區,2015,3,18.0
臺南市左鎮區,2015,3,18.43
臺南市後壁區,2015,3,17.71
臺南市新化區,2015,3,18.0
臺南市新市區,2015,3,17.17
臺南市新營區,2015,3,18.0
臺南市東區,2015,3,20.0
臺南市東山區,2015,3,18.1
臺南市柳營區,2015,3,18.0
臺南市楠西區,2015,3,18.0
臺南市歸仁區,2015,3,19.8
臺南市永康區,2015,3,18.5
臺南市玉井區,2015,3,18.0
臺南市白河區,2015,3,19.38
臺南市西港區,2015,3,17.5
臺南市關廟區,2015,3,20.0
臺南市鹽水區,2015,3,17.8
臺南市麻豆區,2015,3,17.75
臺南市龍崎區,2015,3,19.33
臺東縣卑南鄉,2015,3,8.5
臺東縣大武鄉,2015,3,18.8
臺東縣太麻里鄉,2015,3,14.25
臺東縣延平鄉,2015,3,7.14
臺東縣成功鎮,2015,3,5.9
臺東縣東河鄉,2015,3,5.59
臺東縣池上鄉,2015,3,5.0
臺東縣海端鄉,2015,3,5.5
臺東縣綠島鄉,2015,3,6.0
臺東縣臺東市,2015,3,7.0
臺東縣蘭嶼鄉,2015,3,5.0
臺東縣達仁鄉,2015,3,19.0
臺東縣金峰鄉,2015,3,17.55
臺東縣長濱鄉,2015,3,7.58
臺東縣關山鎮,2015,3,5.0
臺東縣鹿野鄉,2015,3,5.83
花蓮縣光復鄉,2015,3,13.0
花蓮縣卓溪鄉,2015,3,8.46
花蓮縣吉安鄉,2015,3,12.0
花蓮縣壽豐鄉,2015,3,12.0
花蓮縣富里鄉,2015,3,6.08
花蓮縣新城鄉,2015,3,12.0
花蓮縣玉里鎮,2015,3,8.55
花蓮縣瑞穗鄉,2015,3,11.46
花蓮縣秀林鄉,2015,3,12.46
花蓮縣花蓮市,2015,3,12.0
花蓮縣萬榮鄉,2015,3,13.1
花蓮縣豐濱鄉,2015,3,11.47
花蓮縣鳳林鎮,2015,3,12.3
苗栗縣三灣鄉,2015,3,15.5
苗栗縣三義鄉,2015,3,9.0
苗栗縣公館鄉,2015,3,15.57
苗栗縣卓蘭鎮,2015,3,11.0
苗栗縣南庄鄉,2015,3,15.12
苗栗縣大湖鄉,2015,3,10.67
苗栗縣後龍鎮,2015,3,16.22
苗栗縣泰安鄉,2015,3,14.0
苗栗縣獅潭鄉,2015,3,15.43
苗栗縣竹南鎮,2015,3,16.0
苗栗縣苑裡鎮,2015,3,10.4
苗栗縣苗栗市,2015,3,17.0
苗栗縣西湖鄉,2015,3,16.25
苗栗縣通霄鎮,2015,3,12.64
苗栗縣造橋鄉,2015,3,16.2
苗栗縣銅鑼鄉,2015,3,11.5
苗栗縣頭份市,2015,3,15.86
苗栗縣頭屋鄉,2015,3,16.75
雲林縣二崙鄉,2015,3,15.2
雲林縣元長鄉,2015,3,13.8
雲林縣北港鎮,2015,3,14.0
雲林縣口湖鄉,2015,3,12.89
雲林縣古坑鄉,2015,3,19.31
雲林縣四湖鄉,2015,3,10.56
雲林縣土庫鎮,2015,3,14.8
雲林縣大埤鄉,2015,3,16.0
雲林縣崙背鄉,2015,3,15.0
雲林縣斗六市,2015,3,19.7
雲林縣斗南鎮,2015,3,18.2
雲林縣東勢鄉,2015,3,11.4
雲林縣林內鄉,2015,3,18.5
雲林縣水林鄉,2015,3,13.62
雲林縣臺西鄉,2015,3,10.0
雲林縣莿桐鄉,2015,3,19.4
雲林縣虎尾鎮,2015,3,16.71
雲林縣褒忠鄉,2015,3,14.33
雲林縣西螺鎮,2015,3,16.75
雲林縣麥寮鄉,2015,3,12.75
高雄市三民區,2015,3,27.0
高雄市仁武區,2015,3,27.0
高雄市內門區,2015,3,17.0
高雄市六龜區,2015,3,17.0
高雄市前金區,2015,3,25.0
高雄市前鎮區,2015,3,29.33
高雄市大寮區,2015,3,27.43
高雄市大樹區,2015,3,24.43
高雄市大社區,2015,3,25.0
高雄市小港區,2015,3,30.2
高雄市岡山區,2015,3,23.0
高雄市左營區,2015,3,24.5
高雄市彌陀區,2015,3,24.0
高雄市旗山區,2015,3,16.64
高雄市旗津區,2015,3,28.0
高雄市杉林區,2015,3,16.4
高雄市林園區,2015,3,25.67
高雄市桃源區,2015,3,18.0
高雄市梓官區,2015,3,23.0
高雄市楠梓區,2015,3,23.75
高雄市橋頭區,2015,3,22.0
高雄市永安區,2015,3,23.67
高雄市湖內區,2015,3,21.0
高雄市燕巢區,2015,3,23.71
高雄市田寮區,2015,3,21.75
高雄市甲仙區,2015,3,18.0
高雄市美濃區,2015,3,14.4
高雄市苓雅區,2015,3,28.0
高雄市茂林區,2015,3,18.0
高雄市茄萣區,2015,3,21.0
高雄市路竹區,2015,3,22.6
高雄市阿蓮區,2015,3,22.5
高雄市鳥松區,2015,3,27.67
高雄市鳳山區,2015,3,29.5
高雄市鼓山區,2015,3,24.67
南投縣中寮鄉,2015,4,22.25
南投縣仁愛鄉,2015,4,17.33
南投縣信義鄉,2015,4,19.5
南投縣南投市,2015,4,23.0
南投縣名間鄉,2015,4,21.88
南投縣國姓鄉,2015,4,19.83
南投縣埔里鎮,2015,4,17.07
南投縣水里鄉,2015,4,20.0
南投縣竹山鎮,2015,4,20.0
南投縣草屯鎮,2015,4,22.75
南投縣集集鎮,2015,4,21.0
南投縣魚池鄉,2015,4,18.43
南投縣鹿谷鄉,2015,4,20.2
嘉義市東區,2015,4,22.0
嘉義市西區,2015,4,22.5
嘉義縣中埔鄉,2015,4,21.5
嘉義縣六腳鄉,2015,4,16.67
嘉義縣大埔鄉,2015,4,20.53
嘉義縣大林鎮,2015,4,19.67
嘉義縣太保市,2015,4,18.57
嘉義縣布袋鎮,2015,4,18.0
嘉義縣新港鄉,2015,4,17.17
嘉義縣朴子市,2015,4,16.0
嘉義縣東石鄉,2015,4,16.29
嘉義縣梅山鄉,2015,4,20.0
嘉義縣民雄鄉,2015,4,19.86
嘉義縣水上鄉,2015,4,21.6
嘉義縣溪口鄉,2015,4,18.25
嘉義縣番路鄉,2015,4,20.88
嘉義縣竹崎鄉,2015,4,21.0
嘉義縣義竹鄉,2015,4,19.11
嘉義縣鹿草鄉,2015,4,18.17
基隆市七堵區,2015,4,20.0
基隆市仁愛區,2015,4,16.0
基隆市信義區,2015,4,16.0
基隆市安樂區,2015,4,11.5
基隆市暖暖區,2015,4,17.5
宜蘭縣三星鄉,2015,4,14.0
宜蘭縣五結鄉,2015,4,12.25
宜蘭縣冬山鄉,2015,4,13.0
宜蘭縣南澳鄉,2015,4,15.52
宜蘭縣員山鄉,2015,4,14.2
宜蘭縣壯圍鄉,2015,4,11.33
宜蘭縣大同鄉,2015,4,18.46
宜蘭縣宜蘭市,2015,4,10.0
宜蘭縣礁溪鄉,2015,4,13.0
宜蘭縣蘇澳鎮,2015,4,13.8
宜蘭縣頭城鎮,2015,4,19.86
屏東縣三地門鄉,2015,4,20.54
屏東縣九如鄉,2015,4,22.5
屏東縣佳冬鄉,2015,4,20.0
屏東縣來義鄉,2015,4,19.38
屏東縣內埔鄉,2015,4,21.62
屏東縣南州鄉,2015,4,20.0
屏東縣屏東市,2015,4,22.71
屏東縣崁頂鄉,2015,4,20.67
屏東縣恆春鎮,2015,4,3.17
屏東縣新園鄉,2015,4,25.33
屏東縣新埤鄉,2015,4,16.71
屏東縣春日鄉,2015,4,20.73
屏東縣東港鎮,2015,4,23.33
屏東縣枋寮鄉,2015,4,20.4
屏東縣枋山鄉,2015,4,20.25
屏東縣林邊鄉,2015,4,21.5
屏東縣泰武鄉,2015,4,19.6
屏東縣滿州鄉,2015,4,4.13
屏東縣潮州鎮,2015,4,16.0
屏東縣牡丹鄉,2015,4,9.94
屏東縣獅子鄉,2015,4,17.43
屏東縣琉球鄉,2015,4,26.0
屏東縣瑪家鄉,2015,4,21.8
屏東縣竹田鄉,2015,4,20.33
屏東縣萬丹鄉,2015,4,25.67
屏東縣萬巒鄉,2015,4,18.33
屏東縣車城鄉,2015,4,5.33
屏東縣里港鄉,2015,4,19.33
屏東縣長治鄉,2015,4,22.5
屏東縣霧臺鄉,2015,4,21.0
屏東縣高樹鄉,2015,4,18.57
屏東縣鹽埔鄉,2015,4,21.83
屏東縣麟洛鄉,2015,4,22.0
彰化縣二林鎮,2015,4,16.0
彰化縣二水鄉,2015,4,20.5
彰化縣伸港鄉,2015,4,19.25
彰化縣北斗鎮,2015,4,19.5
彰化縣和美鎮,2015,4,21.0
彰化縣員林市,2015,4,22.0
彰化縣埔心鄉,2015,4,21.0
彰化縣埔鹽鄉,2015,4,18.25
彰化縣埤頭鄉,2015,4,16.8
彰化縣大城鄉,2015,4,16.0
彰化縣大村鄉,2015,4,22.0
彰化縣彰化市,2015,4,22.75
彰化縣永靖鄉,2015,4,19.5
彰化縣溪州鄉,2015,4,19.86
彰化縣溪湖鎮,2015,4,17.75
彰化縣田中鎮,2015,4,21.5
彰化縣田尾鄉,2015,4,19.5
彰化縣社頭鄉,2015,4,21.5
彰化縣福興鄉,2015,4,19.38
彰化縣秀水鄉,2015,4,22.0
彰化縣竹塘鄉,2015,4,16.75
彰化縣線西鄉,2015,4,19.0
彰化縣芬園鄉,2015,4,23.6
彰化縣花壇鄉,2015,4,22.0
彰化縣芳苑鄉,2015,4,16.62
彰化縣鹿港鎮,2015,4,19.17
新北市三峽區,2015,4,27.0
新北市三芝區,2015,4,9.8
新北市三重區,2015,4,45.0
新北市中和區,2015,4,28.5
新北市五股區,2015,4,30.33
新北市八里區,2015,4,20.0
新北市土城區,2015,4,25.67
新北市坪林區,2015,4,23.3
新北市平溪區,2015,4,21.62
新北市新店區,2015,4,24.9
新北市新莊區,2015,4,30.33
新北市板橋區,2015,4,30.5
新北市林口區,2015,4,21.67
新北市樹林區,2015,4,27.67
新北市永和區,2015,4,28.0
新北市汐止區,2015,4,25.14
新北市淡水區,2015,4,14.0
新北市深坑區,2015,4,27.5
新北市烏來區,2015,4,24.89
新北市瑞芳區,2015,4,16.83
新北市石碇區,2015,4,26.15
新北市石門區,2015,4,16.2
新北市萬里區,2015,4,11.67
新北市蘆洲區,2015,4,32.0
新北市貢寮區,2015,4,20.6
新北市金山區,2015,4,14.75
新北市雙溪區,2015,4,20.77
新北市鶯歌區,2015,4,26.0
新竹市北區,2015,4,22.0
新竹市東區,2015,4,21.5
新竹市香山區,2015,4,21.2
新竹縣五峰鄉,2015,4,20.25
新竹縣北埔鄉,2015,4,18.75
新竹縣寶山鄉,2015,4,20.5
新竹縣尖石鄉,2015,4,22.2
新竹縣峨眉鄉,2015,4,19.8
新竹縣新埔鎮,2015,4,19.83
新竹縣新豐鄉,2015,4,18.4
新竹縣橫山鄉,2015,4,19.33
新竹縣湖口鄉,2015,4,17.75
新竹縣竹北市,2015,4,20.6
新竹縣竹東鎮,2015,4,18.67
新竹縣芎林鄉,2015,4,18.75
新竹縣關西鎮,2015,4,21.31
桃園市中壢區,2015,4,29.83
桃園市八德區,2015,4,27.0
桃園市大園區,2015,4,24.38
桃園市大溪區,2015,4,25.09
桃園市平鎮區,2015,4,29.4
桃園市復興區,2015,4,25.0
桃園市新屋區,2015,4,20.29
桃園市桃園區,2015,4,25.25
桃園市楊梅區,2015,4,22.67
桃園市蘆竹區,2015,4,24.29
桃園市觀音區,2015,4,21.9
桃園市龍潭區,2015,4,21.25
桃園市龜山區,2015,4,24.8
臺中市北屯區,2015,4,20.83
臺中市南屯區,2015,4,25.67
臺中市后里區,2015,4,16.17
臺中市外埔區,2015,4,16.6
臺中市大安區,2015,4,19.33
臺中市大甲區,2015,4,17.6
臺中市大肚區,2015,4,22.5
臺中市大里區,2015,4,27.0
臺中市大雅區,2015,4,22.75
臺中市太平區,2015,4,24.25
臺中市新社區,2015,4,19.0
臺中市東勢區,2015,4,17.57
臺中市東區,2015,4,27.0
臺中市梧棲區,2015,4,20.0
臺中市沙鹿區,2015,4,20.0
臺中市清水區,2015,4,20.11
臺中市潭子區,2015,4,20.5
臺中市烏日區,2015,4,25.0
臺中市石岡區,2015,4,17.0
臺中市神岡區,2015,4,18.33
臺中市西區,2015,4,27.0
臺中市西屯區,2015,4,23.75
臺中市豐原區,2015,4,16.5
臺中市霧峰區,2015,4,25.12
臺中市龍井區,2015,4,20.25
臺北市中山區,2015,4,35.0
臺北市中正區,2015,4,31.0
臺北市信義區,2015,4,30.0
臺北市內湖區,2015,4,29.0
臺北市北投區,2015,4,19.83
臺北市南港區,2015,4,29.0
臺北市士林區,2015,4,21.83
臺北市文山區,2015,4,25.75
臺北市松山區,2015,4,32.0
臺北市萬華區,2015,4,33.0
臺南市七股區,2015,4,21.14
臺南市下營區,2015,4,20.67
臺南市中西區,2015,4,23.0
臺南市仁德區,2015,4,23.67
臺南市佳里區,2015,4,20.0
臺南市六甲區,2015,4,21.0
臺南市北區,2015,4,24.0
臺南市北門區,2015,4,19.75
臺南市南化區,2015,4,20.0
臺南市南區,2015,4,23.5
臺南市善化區,2015,4,19.0
臺南市大內區,2015,4,19.83
臺南市學甲區,2015,4,20.0
臺南市安南區,2015,4,20.8
臺南市安定區,2015,4,20.0
臺南市官田區,2015,4,20.12
臺南市將軍區,2015,4,20.4
臺南市山上區,2015,4,19.5
臺南市左鎮區,2015,4,20.57
臺南市後壁區,2015,4,20.71
臺南市新化區,2015,4,20.75
臺南市新市區,2015,4,19.5
臺南市新營區,2015,4,21.0
臺南市東區,2015,4,24.0
臺南市東山區,2015,4,21.0
臺南市柳營區,2015,4,21.0
臺南市楠西區,2015,4,20.55
臺南市歸仁區,2015,4,23.0
臺南市永康區,2015,4,22.0
臺南市玉井區,2015,4,20.0
臺南市白河區,2015,4,21.31
臺南市西港區,2015,4,20.0
臺南市關廟區,2015,4,22.6
臺南市鹽水區,2015,4,20.8
臺南市麻豆區,2015,4,20.0
臺南市龍崎區,2015,4,21.67
臺東縣卑南鄉,2015,4,9.0
臺東縣大武鄉,2015,4,19.0
臺東縣太麻里鄉,2015,4,14.88
臺東縣延平鄉,2015,4,7.29
臺東縣成功鎮,2015,4,5.2
臺東縣東河鄉,2015,4,5.53
臺東縣池上鄉,2015,4,5.0
臺東縣海端鄉,2015,4,5.0
臺東縣綠島鄉,2015,4,7.0
臺東縣臺東市,2015,4,7.27
臺東縣蘭嶼鄉,2015,4,5.0
臺東縣達仁鄉,2015,4,19.2
臺東縣金峰鄉,2015,4,18.18
臺東縣長濱鄉,2015,4,7.5
臺東縣關山鎮,2015,4,5.0
臺東縣鹿野鄉,2015,4,5.67
花蓮縣光復鄉,2015,4,11.83
花蓮縣卓溪鄉,2015,4,8.46
花蓮縣吉安鄉,2015,4,9.0
花蓮縣壽豐鄉,2015,4,9.28
花蓮縣富里鄉,2015,4,5.83
花蓮縣新城鄉,2015,4,9.0
花蓮縣玉里鎮,2015,4,8.41
花蓮縣瑞穗鄉,2015,4,11.23
花蓮縣秀林鄉,2015,4,11.23
花蓮縣花蓮市,2015,4,9.0
花蓮縣萬榮鄉,2015,4,12.5
花蓮縣豐濱鄉,2015,4,10.12
花蓮縣鳳林鎮,2015,4,10.5
苗栗縣三灣鄉,2015,4,21.0
苗栗縣三義鄉,2015,4,12.5
苗栗縣公館鄉,2015,4,21.43
苗栗縣卓蘭鎮,2015,4,15.4
苗栗縣南庄鄉,2015,4,20.88
苗栗縣大湖鄉,2015,4,15.0
苗栗縣後龍鎮,2015,4,22.33
苗栗縣泰安鄉,2015,4,20.0
苗栗縣獅潭鄉,2015,4,21.29
苗栗縣竹南鎮,2015,4,21.0
苗栗縣苑裡鎮,2015,4,14.4
苗栗縣苗栗市,2015,4,23.0
苗栗縣西湖鄉,2015,4,22.25
苗栗縣通霄鎮,2015,4,17.36
苗栗縣造橋鄉,2015,4,22.0
苗栗縣銅鑼鄉,2015,4,15.88
苗栗縣頭份市,2015,4,21.0
苗栗縣頭屋鄉,2015,4,22.75
雲林縣二崙鄉,2015,4,17.6
雲林縣元長鄉,2015,4,16.6
雲林縣北港鎮,2015,4,17.0
雲林縣口湖鄉,2015,4,15.56
雲林縣古坑鄉,2015,4,20.62
雲林縣四湖鄉,2015,4,13.44
雲林縣土庫鎮,2015,4,17.4
雲林縣大埤鄉,2015,4,18.33
雲林縣崙背鄉,2015,4,17.33
雲林縣斗六市,2015,4,20.8
雲林縣斗南鎮,2015,4,19.8
雲林縣東勢鄉,2015,4,13.8
雲林縣林內鄉,2015,4,20.5
雲林縣水林鄉,2015,4,16.12
雲林縣臺西鄉,2015,4,12.67
雲林縣莿桐鄉,2015,4,20.8
雲林縣虎尾鎮,2015,4,18.86
雲林縣褒忠鄉,2015,4,16.33
雲林縣西螺鎮,2015,4,18.75
雲林縣麥寮鄉,2015,4,14.5
高雄市三民區,2015,4,29.0
高雄市仁武區,2015,4,28.67
高雄市內門區,2015,4,18.38
高雄市六龜區,2015,4,18.38
高雄市前金區,2015,4,28.0
高雄市前鎮區,2015,4,32.67
高雄市大寮區,2015,4,28.43
高雄市大樹區,2015,4,25.29
高雄市大社區,2015,4,27.0
高雄市小港區,2015,4,31.2
高雄市岡山區,2015,4,25.0
高雄市左營區,2015,4,27.0
高雄市彌陀區,2015,4,26.0
高雄市旗山區,2015,4,17.64
高雄市旗津區,2015,4,32.0
高雄市杉林區,2015,4,17.8
高雄市林園區,2015,4,24.0
高雄市桃源區,2015,4,19.5
高雄市梓官區,2015,4,25.0
高雄市楠梓區,2015,4,26.25
高雄市橋頭區,2015,4,24.0
高雄市永安區,2015,4,25.67
高雄市湖內區,2015,4,24.0
高雄市燕巢區,2015,4,25.57
高雄市田寮區,2015,4,23.38
高雄市甲仙區,2015,4,20.0
高雄市美濃區,2015,4,15.0
高雄市苓雅區,2015,4,31.0
高雄市茂林區,2015,4,19.0
高雄市茄萣區,2015,4,24.0
高雄市路竹區,2015,4,25.0
高雄市阿蓮區,2015,4,25.0
高雄市鳥松區,2015,4,28.67
高雄市鳳山區,2015,4,29.0
高雄市鼓山區,2015,4,27.67
南投縣中寮鄉,2015,5,17.75
南投縣仁愛鄉,2015,5,15.0
南投縣信義鄉,2015,5,16.0
南投縣南投市,2015,5,19.0
南投縣名間鄉,2015,5,18.0
南投縣國姓鄉,2015,5,15.5
南投縣埔里鎮,2015,5,15.0
南投縣水里鄉,2015,5,16.0
南投縣竹山鎮,2015,5,16.71
南投縣草屯鎮,2015,5,17.75
南投縣集集鎮,2015,5,17.0
南投縣魚池鄉,2015,5,15.43
南投縣鹿谷鄉,2015,5,16.6
嘉義市東區,2015,5,17.0
嘉義市西區,2015,5,17.0
嘉義縣中埔鄉,2015,5,16.1
嘉義縣六腳鄉,2015,5,10.67
嘉義縣大埔鄉,2015,5,15.0
嘉義縣大林鎮,2015,5,14.0
嘉義縣太保市,2015,5,12.71
嘉義縣布袋鎮,2015,5,12.0
嘉義縣新港鄉,2015,5,10.83
嘉義縣朴子市,2015,5,10.0
嘉義縣東石鄉,2015,5,10.71
嘉義縣梅山鄉,2015,5,15.17
嘉義縣民雄鄉,2015,5,14.29
嘉義縣水上鄉,2015,5,16.2
嘉義縣溪口鄉,2015,5,11.75
嘉義縣番路鄉,2015,5,15.38
嘉義縣竹崎鄉,2015,5,15.88
嘉義縣義竹鄉,2015,5,12.56
嘉義縣鹿草鄉,2015,5,12.17
基隆市七堵區,2015,5,12.67
基隆市仁愛區,2015,5,9.0
基隆市信義區,2015,5,9.0
基隆市安樂區,2015,5,7.5
基隆市暖暖區,2015,5,11.0
宜蘭縣三星鄉,2015,5,9.67
宜蘭縣五結鄉,2015,5,8.25
宜蘭縣冬山鄉,2015,5,8.25
宜蘭縣南澳鄉,2015,5,10.22
宜蘭縣員山鄉,2015,5,10.1
宜蘭縣壯圍鄉,2015,5,8.33
宜蘭縣大同鄉,2015,5,12.15
宜蘭縣宜蘭市,2015,5,8.0
宜蘭縣礁溪鄉,2015,5,9.38
宜蘭縣蘇澳鎮,2015,5,8.9
宜蘭縣頭城鎮,2015,5,13.14
屏東縣三地門鄉,2015,5,16.54
屏東縣九如鄉,2015,5,17.75
屏東縣佳冬鄉,2015,5,19.33
屏東縣來義鄉,2015,5,17.88
屏東縣內埔鄉,2015,5,18.0
屏東縣南州鄉,2015,5,19.0
屏東縣屏東市,2015,5,17.57
屏東縣崁頂鄉,2015,5,19.67
屏東縣恆春鎮,2015,5,2.25
屏東縣新園鄉,2015,5,24.0
屏東縣新埤鄉,2015,5,16.86
屏東縣春日鄉,2015,5,19.0
屏東縣東港鎮,2015,5,23.67
屏東縣枋寮鄉,2015,5,19.4
屏東縣枋山鄉,2015,5,18.0
屏東縣林邊鄉,2015,5,21.0
屏東縣泰武鄉,2015,5,17.8
屏東縣滿州鄉,2015,5,3.27
屏東縣潮州鎮,2015,5,16.33
屏東縣牡丹鄉,2015,5,8.31
屏東縣獅子鄉,2015,5,15.04
屏東縣琉球鄉,2015,5,23.0
屏東縣瑪家鄉,2015,5,18.2
屏東縣竹田鄉,2015,5,19.0
屏東縣萬丹鄉,2015,5,21.67
屏東縣萬巒鄉,2015,5,17.33
屏東縣車城鄉,2015,5,4.33
屏東縣里港鄉,2015,5,15.17
屏東縣長治鄉,2015,5,17.5
