town,year,week,value
臺中市豐原區,2019,17,32.5
臺中市霧峰區,2019,17,29.62
臺中市龍井區,2019,17,31.0
臺北市中山區,2019,17,32.0
臺北市中正區,2019,17,34.0
臺北市信義區,2019,17,35.0
臺北市內湖區,2019,17,35.5
臺北市北投區,2019,17,39.17
臺北市南港區,2019,17,35.0
臺北市士林區,2019,17,38.83
臺北市文山區,2019,17,35.0
臺北市松山區,2019,17,34.0
臺北市萬華區,2019,17,32.0
臺南市七股區,2019,17,28.21
臺南市下營區,2019,17,28.33
臺南市中西區,2019,17,29.0
臺南市仁德區,2019,17,28.67
臺南市佳里區,2019,17,28.25
臺南市六甲區,2019,17,28.2
臺南市北區,2019,17,29.0
臺南市北門區,2019,17,28.0
臺南市南化區,2019,17,26.73
臺南市南區,2019,17,29.0
臺南市善化區,2019,17,26.0
臺南市大內區,2019,17,26.67
臺南市學甲區,2019,17,28.0
臺南市安南區,2019,17,29.3
臺南市安定區,2019,17,28.33
臺南市官田區,2019,17,27.12
臺南市將軍區,2019,17,28.0
臺南市山上區,2019,17,26.0
臺南市左鎮區,2019,17,26.71
臺南市後壁區,2019,17,28.43
臺南市新化區,2019,17,27.0
臺南市新市區,2019,17,26.5
臺南市新營區,2019,17,29.0
臺南市東區,2019,17,29.0
臺南市東山區,2019,17,28.2
臺南市柳營區,2019,17,28.71
臺南市楠西區,2019,17,27.0
臺南市歸仁區,2019,17,27.6
臺南市永康區,2019,17,29.25
臺南市玉井區,2019,17,27.0
臺南市白河區,2019,17,28.0
臺南市西港區,2019,17,28.0
臺南市關廟區,2019,17,27.4
臺南市鹽水區,2019,17,28.4
臺南市麻豆區,2019,17,27.25
臺南市龍崎區,2019,17,26.83
臺東縣卑南鄉,2019,17,21.64
臺東縣大武鄉,2019,17,25.4
臺東縣太麻里鄉,2019,17,23.38
臺東縣延平鄉,2019,17,22.43
臺東縣成功鎮,2019,17,23.2
臺東縣東河鄉,2019,17,22.71
臺東縣池上鄉,2019,17,23.0
臺東縣海端鄉,2019,17,23.0
臺東縣綠島鄉,2019,17,21.0
臺東縣臺東市,2019,17,21.0
臺東縣蘭嶼鄉,2019,17,26.4
臺東縣達仁鄉,2019,17,25.7
臺東縣金峰鄉,2019,17,24.45
臺東縣長濱鄉,2019,17,25.75
臺東縣關山鎮,2019,17,23.0
臺東縣鹿野鄉,2019,17,22.83
花蓮縣光復鄉,2019,17,31.17
花蓮縣卓溪鄉,2019,17,25.54
花蓮縣吉安鄉,2019,17,32.0
花蓮縣壽豐鄉,2019,17,32.0
花蓮縣富里鄉,2019,17,23.58
花蓮縣新城鄉,2019,17,32.0
花蓮縣玉里鎮,2019,17,26.0
花蓮縣瑞穗鄉,2019,17,29.15
花蓮縣秀林鄉,2019,17,32.12
花蓮縣花蓮市,2019,17,32.0
花蓮縣萬榮鄉,2019,17,31.3
花蓮縣豐濱鄉,2019,17,30.59
花蓮縣鳳林鎮,2019,17,31.9
苗栗縣三灣鄉,2019,17,28.5
苗栗縣三義鄉,2019,17,32.5
苗栗縣公館鄉,2019,17,25.71
苗栗縣卓蘭鎮,2019,17,32.0
苗栗縣南庄鄉,2019,17,30.12
苗栗縣大湖鄉,2019,17,31.67
苗栗縣後龍鎮,2019,17,25.33
苗栗縣泰安鄉,2019,17,29.0
苗栗縣獅潭鄉,2019,17,27.57
苗栗縣竹南鎮,2019,17,28.0
苗栗縣苑裡鎮,2019,17,31.8
苗栗縣苗栗市,2019,17,24.0
苗栗縣西湖鄉,2019,17,24.75
苗栗縣通霄鎮,2019,17,29.18
苗栗縣造橋鄉,2019,17,26.2
苗栗縣銅鑼鄉,2019,17,30.12
苗栗縣頭份市,2019,17,28.14
苗栗縣頭屋鄉,2019,17,25.0
雲林縣二崙鄉,2019,17,29.0
雲林縣元長鄉,2019,17,27.2
雲林縣北港鎮,2019,17,25.33
雲林縣口湖鄉,2019,17,28.78
雲林縣古坑鄉,2019,17,31.08
雲林縣四湖鄉,2019,17,31.33
雲林縣土庫鎮,2019,17,28.6
雲林縣大埤鄉,2019,17,28.0
雲林縣崙背鄉,2019,17,29.0
雲林縣斗六市,2019,17,31.8
雲林縣斗南鎮,2019,17,30.2
雲林縣東勢鄉,2019,17,30.2
雲林縣林內鄉,2019,17,31.0
雲林縣水林鄉,2019,17,27.0
雲林縣臺西鄉,2019,17,31.67
雲林縣莿桐鄉,2019,17,31.0
雲林縣虎尾鎮,2019,17,29.71
雲林縣褒忠鄉,2019,17,29.0
雲林縣西螺鎮,2019,17,29.25
雲林縣麥寮鄉,2019,17,28.75
高雄市三民區,2019,17,26.0
高雄市仁武區,2019,17,26.0
高雄市內門區,2019,17,26.0
高雄市六龜區,2019,17,26.0
高雄市前金區,2019,17,27.0
高雄市前鎮區,2019,17,21.33
高雄市大寮區,2019,17,22.86
高雄市大樹區,2019,17,26.86
高雄市大社區,2019,17,25.5
高雄市小港區,2019,17,21.4
高雄市岡山區,2019,17,26.0
高雄市左營區,2019,17,27.0
高雄市彌陀區,2019,17,26.0
高雄市旗山區,2019,17,26.0
高雄市旗津區,2019,17,22.0
高雄市杉林區,2019,17,26.0
高雄市林園區,2019,17,26.0
高雄市桃源區,2019,17,26.0
高雄市梓官區,2019,17,26.0
高雄市楠梓區,2019,17,25.75
高雄市橋頭區,2019,17,26.0
高雄市永安區,2019,17,26.33
高雄市湖內區,2019,17,27.5
高雄市燕巢區,2019,17,25.86
高雄市田寮區,2019,17,26.0
高雄市甲仙區,2019,17,26.43
高雄市美濃區,2019,17,26.0
高雄市苓雅區,2019,17,23.0
高雄市茂林區,2019,17,26.0
高雄市茄萣區,2019,17,27.0
高雄市路竹區,2019,17,26.4
高雄市阿蓮區,2019,17,26.0
高雄市鳥松區,2019,17,25.0
高雄市鳳山區,2019,17,23.5
高雄市鼓山區,2019,17,26.67
南投縣中寮鄉,2019,18,23.25
南投縣仁愛鄉,2019,18,30.0
南投縣信義鄉,2019,18,28.5
南投縣南投市,2019,18,20.43
南投縣名間鄉,2019,18,22.62
南投縣國姓鄉,2019,18,29.42
南投縣埔里鎮,2019,18,29.93
南投縣水里鄉,2019,18,27.5
南投縣竹山鎮,2019,18,25.93
南投縣草屯鎮,2019,18,24.25
南投縣集集鎮,2019,18,25.0
南投縣魚池鄉,2019,18,29.14
南投縣鹿谷鄉,2019,18,26.0
嘉義市東區,2019,18,32.0
嘉義市西區,2019,18,31.5
嘉義縣中埔鄉,2019,18,31.9
嘉義縣六腳鄉,2019,18,33.83
嘉義縣大埔鄉,2019,18,32.0
嘉義縣大林鎮,2019,18,32.83
嘉義縣太保市,2019,18,32.86
嘉義縣布袋鎮,2019,18,34.0
嘉義縣新港鄉,2019,18,32.5
嘉義縣朴子市,2019,18,34.75
嘉義縣東石鄉,2019,18,34.71
嘉義縣梅山鄉,2019,18,31.67
嘉義縣民雄鄉,2019,18,32.14
嘉義縣水上鄉,2019,18,32.2
嘉義縣溪口鄉,2019,18,33.0
嘉義縣番路鄉,2019,18,32.0
嘉義縣竹崎鄉,2019,18,32.0
嘉義縣義竹鄉,2019,18,33.33
嘉義縣鹿草鄉,2019,18,33.5
基隆市七堵區,2019,18,44.0
基隆市仁愛區,2019,18,46.0
基隆市信義區,2019,18,46.0
基隆市安樂區,2019,18,49.5
基隆市暖暖區,2019,18,45.5
宜蘭縣三星鄉,2019,18,41.11
宜蘭縣五結鄉,2019,18,39.5
宜蘭縣冬山鄉,2019,18,38.25
宜蘭縣南澳鄉,2019,18,39.13
宜蘭縣員山鄉,2019,18,42.0
宜蘭縣壯圍鄉,2019,18,41.67
宜蘭縣大同鄉,2019,18,40.54
宜蘭縣宜蘭市,2019,18,42.0
宜蘭縣礁溪鄉,2019,18,42.0
宜蘭縣蘇澳鎮,2019,18,38.2
宜蘭縣頭城鎮,2019,18,42.71
屏東縣三地門鄉,2019,18,31.92
屏東縣九如鄉,2019,18,35.0
屏東縣佳冬鄉,2019,18,34.33
屏東縣來義鄉,2019,18,34.0
屏東縣內埔鄉,2019,18,34.62
屏東縣南州鄉,2019,18,35.0
屏東縣屏東市,2019,18,36.43
屏東縣崁頂鄉,2019,18,34.33
屏東縣恆春鎮,2019,18,51.67
屏東縣新園鄉,2019,18,36.0
屏東縣新埤鄉,2019,18,34.0
屏東縣春日鄉,2019,18,34.27
屏東縣東港鎮,2019,18,37.67
屏東縣枋寮鄉,2019,18,34.4
屏東縣枋山鄉,2019,18,36.75
屏東縣林邊鄉,2019,18,35.5
屏東縣泰武鄉,2019,18,34.0
屏東縣滿州鄉,2019,18,50.6
屏東縣潮州鎮,2019,18,34.0
屏東縣牡丹鄉,2019,18,45.62
屏東縣獅子鄉,2019,18,39.09
屏東縣琉球鄉,2019,18,35.0
屏東縣瑪家鄉,2019,18,33.8
屏東縣竹田鄉,2019,18,34.0
屏東縣萬丹鄉,2019,18,33.0
屏東縣萬巒鄉,2019,18,34.0
屏東縣車城鄉,2019,18,49.5
屏東縣里港鄉,2019,18,30.5
屏東縣長治鄉,2019,18,35.5
屏東縣霧臺鄉,2019,18,33.0
屏東縣高樹鄉,2019,18,30.29
屏東縣鹽埔鄉,2019,18,34.0
屏東縣麟洛鄉,2019,18,36.0
彰化縣二林鎮,2019,18,33.38
彰化縣二水鄉,2019,18,26.5
彰化縣伸港鄉,2019,18,39.75
彰化縣北斗鎮,2019,18,31.0
彰化縣和美鎮,2019,18,35.25
彰化縣員林市,2019,18,27.5
彰化縣埔心鄉,2019,18,31.0
彰化縣埔鹽鄉,2019,18,33.5
彰化縣埤頭鄉,2019,18,33.0
彰化縣大城鄉,2019,18,35.67
彰化縣大村鄉,2019,18,30.5
彰化縣彰化市,2019,18,31.0
彰化縣永靖鄉,2019,18,31.0
彰化縣溪州鄉,2019,18,31.14
彰化縣溪湖鎮,2019,18,32.75
彰化縣田中鎮,2019,18,26.5
彰化縣田尾鄉,2019,18,31.0
彰化縣社頭鄉,2019,18,25.75
彰化縣福興鄉,2019,18,34.75
彰化縣秀水鄉,2019,18,31.5
彰化縣竹塘鄉,2019,18,34.25
彰化縣線西鄉,2019,18,40.67
彰化縣芬園鄉,2019,18,27.0
彰化縣花壇鄉,2019,18,31.0
彰化縣芳苑鄉,2019,18,34.0
彰化縣鹿港鎮,2019,18,38.67
新北市三峽區,2019,18,42.07
新北市三芝區,2019,18,51.8
新北市三重區,2019,18,40.0
新北市中和區,2019,18,42.5
新北市五股區,2019,18,42.67
新北市八里區,2019,18,46.25
新北市土城區,2019,18,43.67
新北市坪林區,2019,18,42.2
新北市平溪區,2019,18,43.75
新北市新店區,2019,18,42.7
新北市新莊區,2019,18,42.67
新北市板橋區,2019,18,39.0
新北市林口區,2019,18,46.17
新北市樹林區,2019,18,42.67
新北市永和區,2019,18,44.0
新北市汐止區,2019,18,40.57
新北市淡水區,2019,18,48.83
新北市深坑區,2019,18,40.5
新北市烏來區,2019,18,42.0
新北市瑞芳區,2019,18,45.67
新北市石碇區,2019,18,41.46
新北市石門區,2019,18,49.0
新北市萬里區,2019,18,50.33
新北市蘆洲區,2019,18,43.0
新北市貢寮區,2019,18,44.2
新北市金山區,2019,18,49.5
新北市雙溪區,2019,18,43.92
新北市鶯歌區,2019,18,39.5
新竹市北區,2019,18,42.0
新竹市東區,2019,18,42.0
新竹市香山區,2019,18,40.4
新竹縣五峰鄉,2019,18,39.5
新竹縣北埔鄉,2019,18,39.0
新竹縣寶山鄉,2019,18,39.5
新竹縣尖石鄉,2019,18,41.4
新竹縣峨眉鄉,2019,18,38.6
新竹縣新埔鎮,2019,18,44.0
新竹縣新豐鄉,2019,18,46.6
新竹縣橫山鄉,2019,18,39.67
新竹縣湖口鄉,2019,18,47.5
新竹縣竹北市,2019,18,42.8
新竹縣竹東鎮,2019,18,39.33
新竹縣芎林鄉,2019,18,39.5
新竹縣關西鎮,2019,18,42.54
桃園市中壢區,2019,18,38.67
桃園市八德區,2019,18,38.0
桃園市大園區,2019,18,46.0
桃園市大溪區,2019,18,41.73
桃園市平鎮區,2019,18,39.2
桃園市復興區,2019,18,42.14
桃園市新屋區,2019,18,45.43
桃園市桃園區,2019,18,37.0
桃園市楊梅區,2019,18,44.0
桃園市蘆竹區,2019,18,42.86
桃園市觀音區,2019,18,44.4
桃園市龍潭區,2019,18,44.88
桃園市龜山區,2019,18,42.0
臺中市北屯區,2019,18,30.17
臺中市南屯區,2019,18,31.33
臺中市后里區,2019,18,31.5
臺中市外埔區,2019,18,33.6
臺中市大安區,2019,18,34.33
臺中市大甲區,2019,18,34.2
臺中市大肚區,2019,18,34.0
臺中市大里區,2019,18,27.0
臺中市大雅區,2019,18,32.75
臺中市太平區,2019,18,28.88
臺中市新社區,2019,18,30.0
臺中市東勢區,2019,18,31.0
臺中市東區,2019,18,29.0
臺中市梧棲區,2019,18,37.67
臺中市沙鹿區,2019,18,37.75
臺中市清水區,2019,18,36.33
臺中市潭子區,2019,18,30.5
臺中市烏日區,2019,18,30.0
臺中市石岡區,2019,18,30.0
臺中市神岡區,2019,18,30.67
臺中市西區,2019,18,30.0
臺中市西屯區,2019,18,33.5
臺中市豐原區,2019,18,29.0
臺中市霧峰區,2019,18,27.5
臺中市龍井區,2019,18,37.5
臺北市中山區,2019,18,35.0
臺北市中正區,2019,18,41.0
臺北市信義區,2019,18,39.0
臺北市內湖區,2019,18,39.5
臺北市北投區,2019,18,50.0
臺北市南港區,2019,18,38.0
臺北市士林區,2019,18,47.67
臺北市文山區,2019,18,41.75
臺北市松山區,2019,18,38.0
臺北市萬華區,2019,18,37.0
臺南市七股區,2019,18,33.5
臺南市下營區,2019,18,32.67
臺南市中西區,2019,18,35.0
臺南市仁德區,2019,18,34.67
臺南市佳里區,2019,18,32.75
臺南市六甲區,2019,18,32.2
臺南市北區,2019,18,35.0
臺南市北門區,2019,18,33.0
臺南市南化區,2019,18,31.47
臺南市南區,2019,18,35.0
臺南市善化區,2019,18,30.0
臺南市大內區,2019,18,31.17
臺南市學甲區,2019,18,32.83
臺南市安南區,2019,18,34.0
臺南市安定區,2019,18,32.67
臺南市官田區,2019,18,31.5
臺南市將軍區,2019,18,33.0
臺南市山上區,2019,18,30.5
臺南市左鎮區,2019,18,31.43
臺南市後壁區,2019,18,33.0
臺南市新化區,2019,18,32.0
臺南市新市區,2019,18,31.0
臺南市新營區,2019,18,33.0
臺南市東區,2019,18,35.0
臺南市東山區,2019,18,32.4
臺南市柳營區,2019,18,32.86
臺南市楠西區,2019,18,32.0
臺南市歸仁區,2019,18,33.8
臺南市永康區,2019,18,34.5
臺南市玉井區,2019,18,31.71
臺南市白河區,2019,18,32.08
臺南市西港區,2019,18,32.5
臺南市關廟區,2019,18,33.0
臺南市鹽水區,2019,18,33.0
臺南市麻豆區,2019,18,31.5
臺南市龍崎區,2019,18,32.0
臺東縣卑南鄉,2019,18,29.91
臺東縣大武鄉,2019,18,35.4
臺東縣太麻里鄉,2019,18,31.88
臺東縣延平鄉,2019,18,30.86
臺東縣成功鎮,2019,18,31.6
臺東縣東河鄉,2019,18,31.41
臺東縣池上鄉,2019,18,32.0
臺東縣海端鄉,2019,18,32.0
臺東縣綠島鄉,2019,18,30.0
臺東縣臺東市,2019,18,29.0
臺東縣蘭嶼鄉,2019,18,41.4
臺東縣達仁鄉,2019,18,35.95
臺東縣金峰鄉,2019,18,32.91
臺東縣長濱鄉,2019,18,32.17
臺東縣關山鎮,2019,18,32.0
臺東縣鹿野鄉,2019,18,31.33
花蓮縣光復鄉,2019,18,34.33
花蓮縣卓溪鄉,2019,18,31.31
花蓮縣吉安鄉,2019,18,39.0
花蓮縣壽豐鄉,2019,18,38.28
花蓮縣富里鄉,2019,18,31.83
花蓮縣新城鄉,2019,18,39.0
花蓮縣玉里鎮,2019,18,31.64
花蓮縣瑞穗鄉,2019,18,32.31
花蓮縣秀林鄉,2019,18,38.65
花蓮縣花蓮市,2019,18,39.0
花蓮縣萬榮鄉,2019,18,34.1
花蓮縣豐濱鄉,2019,18,34.94
花蓮縣鳳林鎮,2019,18,36.5
苗栗縣三灣鄉,2019,18,36.0
苗栗縣三義鄉,2019,18,35.0
苗栗縣公館鄉,2019,18,30.71
苗栗縣卓蘭鎮,2019,18,33.0
苗栗縣南庄鄉,2019,18,37.0
苗栗縣大湖鄉,2019,18,34.0
苗栗縣後龍鎮,2019,18,30.89
苗栗縣泰安鄉,2019,18,33.0
苗栗縣獅潭鄉,2019,18,32.57
苗栗縣竹南鎮,2019,18,35.75
苗栗縣苑裡鎮,2019,18,34.2
苗栗縣苗栗市,2019,18,29.0
苗栗縣西湖鄉,2019,18,30.0
苗栗縣通霄鎮,2019,18,32.82
苗栗縣造橋鄉,2019,18,32.8
苗栗縣銅鑼鄉,2019,18,33.25
苗栗縣頭份市,2019,18,35.86
苗栗縣頭屋鄉,2019,18,30.25
雲林縣二崙鄉,2019,18,36.2
雲林縣元長鄉,2019,18,34.8
雲林縣北港鎮,2019,18,33.67
雲林縣口湖鄉,2019,18,36.89
雲林縣古坑鄉,2019,18,31.92
雲林縣四湖鄉,2019,18,40.78
雲林縣土庫鎮,2019,18,36.2
雲林縣大埤鄉,2019,18,34.0
雲林縣崙背鄉,2019,18,37.0
雲林縣斗六市,2019,18,31.8
雲林縣斗南鎮,2019,18,33.6
雲林縣東勢鄉,2019,18,39.0
雲林縣林內鄉,2019,18,27.75
雲林縣水林鄉,2019,18,35.0
雲林縣臺西鄉,2019,18,40.83
雲林縣莿桐鄉,2019,18,32.4
雲林縣虎尾鎮,2019,18,34.86
雲林縣褒忠鄉,2019,18,36.67
雲林縣西螺鎮,2019,18,33.75
雲林縣麥寮鄉,2019,18,36.17
高雄市三民區,2019,18,34.0
高雄市仁武區,2019,18,33.0
高雄市內門區,2019,18,29.75
高雄市六龜區,2019,18,30.15
高雄市前金區,2019,18,37.0
高雄市前鎮區,2019,18,30.67
高雄市大寮區,2019,18,32.57
高雄市大樹區,2019,18,34.29
高雄市大社區,2019,18,32.5
高雄市小港區,2019,18,32.0
高雄市岡山區,2019,18,33.0
高雄市左營區,2019,18,35.0
高雄市彌陀區,2019,18,33.0
高雄市旗山區,2019,18,29.18
高雄市旗津區,2019,18,31.0
高雄市杉林區,2019,18,29.7
高雄市林園區,2019,18,39.0
高雄市桃源區,2019,18,31.5
高雄市梓官區,2019,18,33.0
高雄市楠梓區,2019,18,32.25
高雄市橋頭區,2019,18,33.0
高雄市永安區,2019,18,33.33
高雄市湖內區,2019,18,34.5
高雄市燕巢區,2019,18,32.71
高雄市田寮區,2019,18,32.12
高雄市甲仙區,2019,18,31.43
高雄市美濃區,2019,18,27.9
高雄市苓雅區,2019,18,33.0
高雄市茂林區,2019,18,30.5
高雄市茄萣區,2019,18,34.0
高雄市路竹區,2019,18,33.2
高雄市阿蓮區,2019,18,33.0
高雄市鳥松區,2019,18,33.67
高雄市鳳山區,2019,18,34.0
高雄市鼓山區,2019,18,36.33
南投縣中寮鄉,2019,19,24.92
南投縣仁愛鄉,2019,19,33.5
南投縣信義鄉,2019,19,30.5
南投縣南投市,2019,19,21.71
南投縣名間鄉,2019,19,25.12
南投縣國姓鄉,2019,19,31.0
南投縣埔里鎮,2019,19,33.64
南投縣水里鄉,2019,19,29.83
南投縣竹山鎮,2019,19,31.0
南投縣草屯鎮,2019,19,25.25
南投縣集集鎮,2019,19,27.67
南投縣魚池鄉,2019,19,31.71
南投縣鹿谷鄉,2019,19,30.1
嘉義市東區,2019,19,31.0
嘉義市西區,2019,19,31.0
嘉義縣中埔鄉,2019,19,32.0
嘉義縣六腳鄉,2019,19,33.5
嘉義縣大埔鄉,2019,19,33.33
嘉義縣大林鎮,2019,19,32.83
嘉義縣太保市,2019,19,32.57
嘉義縣布袋鎮,2019,19,34.17
嘉義縣新港鄉,2019,19,32.0
嘉義縣朴子市,2019,19,34.0
嘉義縣東石鄉,2019,19,34.14
嘉義縣梅山鄉,2019,19,32.83
嘉義縣民雄鄉,2019,19,32.0
嘉義縣水上鄉,2019,19,31.8
嘉義縣溪口鄉,2019,19,32.5
嘉義縣番路鄉,2019,19,32.25
嘉義縣竹崎鄉,2019,19,32.0
嘉義縣義竹鄉,2019,19,34.22
嘉義縣鹿草鄉,2019,19,33.67
基隆市七堵區,2019,19,42.67
基隆市仁愛區,2019,19,40.0
基隆市信義區,2019,19,40.0
基隆市安樂區,2019,19,46.5
基隆市暖暖區,2019,19,41.0
宜蘭縣三星鄉,2019,19,33.44
宜蘭縣五結鄉,2019,19,33.0
宜蘭縣冬山鄉,2019,19,33.62
宜蘭縣南澳鄉,2019,19,34.48
宜蘭縣員山鄉,2019,19,33.1
宜蘭縣壯圍鄉,2019,19,32.0
宜蘭縣大同鄉,2019,19,34.92
宜蘭縣宜蘭市,2019,19,31.0
宜蘭縣礁溪鄉,2019,19,32.88
宜蘭縣蘇澳鎮,2019,19,34.0
宜蘭縣頭城鎮,2019,19,37.43
屏東縣三地門鄉,2019,19,34.92
屏東縣九如鄉,2019,19,39.5
屏東縣佳冬鄉,2019,19,38.67
屏東縣來義鄉,2019,19,38.0
屏東縣內埔鄉,2019,19,38.88
屏東縣南州鄉,2019,19,39.0
屏東縣屏東市,2019,19,41.14
屏東縣崁頂鄉,2019,19,38.33
屏東縣恆春鎮,2019,19,43.0
屏東縣新園鄉,2019,19,39.67
屏東縣新埤鄉,2019,19,38.43
屏東縣春日鄉,2019,19,38.0
屏東縣東港鎮,2019,19,41.67
屏東縣枋寮鄉,2019,19,38.0
屏東縣枋山鄉,2019,19,38.25
屏東縣林邊鄉,2019,19,39.0
屏東縣泰武鄉,2019,19,38.0
屏東縣滿州鄉,2019,19,42.73
屏東縣潮州鎮,2019,19,38.33
屏東縣牡丹鄉,2019,19,41.0
屏東縣獅子鄉,2019,19,38.78
屏東縣琉球鄉,2019,19,38.0
屏東縣瑪家鄉,2019,19,37.4
屏東縣竹田鄉,2019,19,38.33
屏東縣萬丹鄉,2019,19,36.33
屏東縣萬巒鄉,2019,19,38.0
屏東縣車城鄉,2019,19,42.67
屏東縣里港鄉,2019,19,33.83
屏東縣長治鄉,2019,19,40.5
屏東縣霧臺鄉,2019,19,35.0
屏東縣高樹鄉,2019,19,33.29
屏東縣鹽埔鄉,2019,19,38.0
屏東縣麟洛鄉,2019,19,41.0
彰化縣二林鎮,2019,19,30.5
彰化縣二水鄉,2019,19,30.0
彰化縣伸港鄉,2019,19,34.5
彰化縣北斗鎮,2019,19,30.5
彰化縣和美鎮,2019,19,30.75
彰化縣員林市,2019,19,26.5
彰化縣埔心鄉,2019,19,28.0
彰化縣埔鹽鄉,2019,19,30.0
彰化縣埤頭鄉,2019,19,30.4
彰化縣大城鄉,2019,19,33.11
彰化縣大村鄉,2019,19,28.0
彰化縣彰化市,2019,19,27.75
彰化縣永靖鄉,2019,19,29.5
彰化縣溪州鄉,2019,19,31.71
彰化縣溪湖鎮,2019,19,29.75
彰化縣田中鎮,2019,19,27.0
彰化縣田尾鄉,2019,19,29.5
彰化縣社頭鄉,2019,19,26.0
彰化縣福興鄉,2019,19,31.0
彰化縣秀水鄉,2019,19,27.5
彰化縣竹塘鄉,2019,19,32.0
彰化縣線西鄉,2019,19,35.0
彰化縣芬園鄉,2019,19,26.6
彰化縣花壇鄉,2019,19,27.25
彰化縣芳苑鄉,2019,19,30.85
彰化縣鹿港鎮,2019,19,33.67
新北市三峽區,2019,19,37.21
新北市三芝區,2019,19,45.4
新北市三重區,2019,19,36.0
新北市中和區,2019,19,38.0
新北市五股區,2019,19,37.67
新北市八里區,2019,19,39.75
新北市土城區,2019,19,39.67
新北市坪林區,2019,19,38.1
新北市平溪區,2019,19,40.38
新北市新店區,2019,19,38.8
新北市新莊區,2019,19,37.67
新北市板橋區,2019,19,35.0
新北市林口區,2019,19,41.67
新北市樹林區,2019,19,37.33
新北市永和區,2019,19,39.0
新北市汐止區,2019,19,41.14
新北市淡水區,2019,19,41.67
新北市深坑區,2019,19,39.0
新北市烏來區,2019,19,37.56
新北市瑞芳區,2019,19,40.83
新北市石碇區,2019,19,39.08
新北市石門區,2019,19,43.6
新北市萬里區,2019,19,48.0
新北市蘆洲區,2019,19,38.0
新北市貢寮區,2019,19,39.7
新北市金山區,2019,19,45.0
新北市雙溪區,2019,19,39.54
新北市鶯歌區,2019,19,33.5
新竹市北區,2019,19,36.0
新竹市東區,2019,19,36.0
新竹市香山區,2019,19,35.0
新竹縣五峰鄉,2019,19,34.5
新竹縣北埔鄉,2019,19,34.0
新竹縣寶山鄉,2019,19,34.33
新竹縣尖石鄉,2019,19,35.8
新竹縣峨眉鄉,2019,19,33.6
新竹縣新埔鎮,2019,19,38.0
新竹縣新豐鄉,2019,19,40.6
新竹縣橫山鄉,2019,19,34.17
新竹縣湖口鄉,2019,19,41.5
新竹縣竹北市,2019,19,37.4
新竹縣竹東鎮,2019,19,34.5
新竹縣芎林鄉,2019,19,34.25
新竹縣關西鎮,2019,19,36.62
桃園市中壢區,2019,19,31.17
桃園市八德區,2019,19,31.5
桃園市大園區,2019,19,41.75
桃園市大溪區,2019,19,35.82
桃園市平鎮區,2019,19,31.4
桃園市復興區,2019,19,36.86
桃園市新屋區,2019,19,40.29
桃園市桃園區,2019,19,31.0
桃園市楊梅區,2019,19,37.44
桃園市蘆竹區,2019,19,37.57
桃園市觀音區,2019,19,40.2
桃園市龍潭區,2019,19,38.62
桃園市龜山區,2019,19,36.8
臺中市北屯區,2019,19,29.33
臺中市南屯區,2019,19,29.33
臺中市后里區,2019,19,30.0
臺中市外埔區,2019,19,30.6
臺中市大安區,2019,19,31.0
臺中市大甲區,2019,19,30.8
臺中市大肚區,2019,19,30.75
臺中市大里區,2019,19,27.2
臺中市大雅區,2019,19,30.5
臺中市太平區,2019,19,28.5
臺中市新社區,2019,19,30.0
臺中市東勢區,2019,19,30.0
臺中市東區,2019,19,28.0
臺中市梧棲區,2019,19,32.67
臺中市沙鹿區,2019,19,32.5
臺中市清水區,2019,19,32.0
臺中市潭子區,2019,19,30.0
臺中市烏日區,2019,19,28.67
臺中市石岡區,2019,19,30.0
臺中市神岡區,2019,19,30.0
臺中市西區,2019,19,28.0
臺中市西屯區,2019,19,30.75
臺中市豐原區,2019,19,30.0
臺中市霧峰區,2019,19,27.62
臺中市龍井區,2019,19,32.75
臺北市中山區,2019,19,34.0
臺北市中正區,2019,19,38.0
臺北市信義區,2019,19,38.0
臺北市內湖區,2019,19,38.5
臺北市北投區,2019,19,43.0
臺北市南港區,2019,19,39.0
臺北市士林區,2019,19,42.67
臺北市文山區,2019,19,39.0
臺北市松山區,2019,19,37.0
臺北市萬華區,2019,19,35.0
臺南市七股區,2019,19,37.57
臺南市下營區,2019,19,34.67
臺南市中西區,2019,19,39.0
臺南市仁德區,2019,19,38.67
臺南市佳里區,2019,19,36.75
臺南市六甲區,2019,19,34.6
臺南市北區,2019,19,39.0
臺南市北門區,2019,19,35.25
臺南市南化區,2019,19,34.2
臺南市南區,2019,19,39.0
臺南市善化區,2019,19,35.0
臺南市大內區,2019,19,35.0
臺南市學甲區,2019,19,35.33
臺南市安南區,2019,19,38.7
臺南市安定區,2019,19,37.33
臺南市官田區,2019,19,35.0
臺南市將軍區,2019,19,36.4
臺南市山上區,2019,19,35.0
臺南市左鎮區,2019,19,35.14
臺南市後壁區,2019,19,33.86
臺南市新化區,2019,19,36.5
臺南市新市區,2019,19,35.83
臺南市新營區,2019,19,34.0
臺南市東區,2019,19,39.0
臺南市東山區,2019,19,34.0
臺南市柳營區,2019,19,34.0
臺南市楠西區,2019,19,34.36
臺南市歸仁區,2019,19,37.6
臺南市永康區,2019,19,38.75
臺南市玉井區,2019,19,34.86
臺南市白河區,2019,19,32.69
臺南市西港區,2019,19,37.0
臺南市關廟區,2019,19,36.8
臺南市鹽水區,2019,19,34.4
