region,year,week,case_c,pop_total,case_per_capita(‰),NO2,NOX,NO,O3,PM10,PM25,SO2
苗中彰投,2018,44,2545,329626,7.72,12.88,15.29,2.75,34.45,37.91,14.71,2.32
苗中彰投,2018,45,2266,331688,6.83,15.64,18.65,3.01,30.45,66.83,35.01,3.06
苗中彰投,2018,46,2318,332584,6.97,15.28,17.96,2.66,28.62,45.65,21.96,2.84
苗中彰投,2018,47,2358,334592,7.05,14.45,17.15,2.65,28.57,40.53,18.97,2.58
苗中彰投,2018,48,2629,332527,7.91,15.54,19.01,3.55,28.79,48.27,24.78,2.9
苗中彰投,2018,49,2776,333956,8.31,13.88,17.57,3.71,24.34,36.48,15.64,2.38
苗中彰投,2018,50,2833,330425,8.57,13.36,15.88,2.58,23.13,30.66,13.55,2.33
苗中彰投,2018,51,2989,334083,8.95,17.35,20.67,3.32,32.25,62.26,29.05,2.88
苗中彰投,2018,52,2926,333537,8.77,10.56,12.52,1.94,27.82,23.71,9.04,2.0
苗中彰投,2019,1,2341,332336,7.04,15.01,19.06,4.07,20.43,34.23,16.61,2.2
苗中彰投,2019,2,3095,332168,9.32,15.46,19.92,4.46,21.34,42.63,18.91,2.27
苗中彰投,2019,3,3163,334108,9.47,14.62,17.08,2.46,29.09,50.89,25.58,2.27
苗中彰投,2019,4,3377,333884,10.11,15.52,18.34,2.81,33.59,53.71,25.04,2.56
苗中彰投,2019,5,4072,334904,12.16,17.15,20.64,3.52,29.59,58.48,30.31,2.49
苗中彰投,2019,6,1927,328224,5.87,10.28,11.7,1.49,28.53,43.27,21.8,2.06
苗中彰投,2019,7,3837,334108,11.48,13.77,16.15,2.44,25.43,37.99,19.32,2.23
苗中彰投,2019,8,3268,332669,9.82,15.06,18.18,3.12,25.58,41.77,21.66,2.18
苗中彰投,2019,9,2988,333269,8.97,15.06,17.13,2.04,30.74,55.33,29.67,2.48
苗中彰投,2019,10,3032,332434,9.12,15.92,18.48,2.67,28.87,27.11,15.8,2.09
苗中彰投,2019,11,3165,335243,9.44,16.67,19.07,2.38,37.51,57.06,31.41,2.69
苗中彰投,2019,12,3059,333826,9.16,14.55,17.57,3.06,26.27,45.85,25.1,2.5
苗中彰投,2019,13,3029,334943,9.04,11.93,13.6,1.75,35.88,41.0,21.45,2.25
苗中彰投,2019,14,2851,334002,8.54,12.01,14.15,2.12,37.0,49.68,29.64,2.28
苗中彰投,2019,15,3016,334943,9.0,11.08,12.79,1.81,31.55,36.22,20.26,2.32
苗中彰投,2019,16,2923,334904,8.73,13.28,15.22,2.03,32.09,33.73,19.4,2.36
苗中彰投,2019,17,2583,333366,7.75,9.68,11.45,1.84,29.51,35.77,20.1,2.6
苗中彰投,2019,18,2656,333247,7.97,11.78,13.63,1.82,32.07,33.18,16.81,1.99
苗中彰投,2019,19,2623,332640,7.89,13.45,15.55,2.08,29.78,34.9,19.36,2.62
苗中彰投,2019,20,2515,333269,7.55,7.87,9.95,2.09,18.88,25.53,13.66,2.02
苗中彰投,2019,21,2450,333455,7.35,13.2,14.94,1.76,35.39,46.42,25.07,2.64
苗中彰投,2019,22,2508,332521,7.54,9.15,11.0,1.77,24.95,24.42,11.49,2.43
苗中彰投,2019,23,2254,329706,6.84,7.41,9.79,2.37,17.45,18.32,9.55,2.17
苗中彰投,2019,24,2411,332128,7.26,10.36,12.29,2.08,31.87,19.27,11.67,2.14
苗中彰投,2019,25,2294,329612,6.96,7.5,9.66,2.22,17.91,19.74,8.61,2.13
苗中彰投,2019,26,2225,330724,6.73,7.42,9.48,2.08,22.94,18.08,8.49,2.03
苗中彰投,2019,27,2037,328615,6.2,5.7,7.36,1.56,20.16,18.86,7.74,1.99
苗中彰投,2019,28,2063,327734,6.29,5.6,7.33,1.66,19.82,18.38,11.2,1.98
苗中彰投,2019,29,1980,328849,6.02,7.4,9.22,1.99,24.77,25.29,13.28,2.09
苗中彰投,2019,30,1934,330862,5.85,7.0,8.71,1.86,21.74,19.19,9.73,2.18
苗中彰投,2019,31,1855,329847,5.62,8.28,9.93,1.77,29.21,29.5,16.46,2.58
苗中彰投,2019,32,1888,332003,5.69,5.96,7.79,1.87,25.85,28.08,12.61,2.16
苗中彰投,2019,33,1907,327127,5.83,6.18,7.68,1.57,29.03,14.07,8.12,1.84
苗中彰投,2019,34,2164,330297,6.55,8.91,11.0,2.08,25.64,26.59,15.39,2.37
苗中彰投,2019,35,2133,329598,6.47,8.62,10.63,1.99,29.26,31.46,19.31,2.67
苗中彰投,2019,36,2180,326720,6.67,8.7,10.65,2.04,28.06,25.81,15.88,2.49
苗中彰投,2019,37,2099,328538,6.39,9.0,10.47,1.35,34.89,36.0,22.25,2.51
苗中彰投,2019,38,2475,332640,7.44,7.89,9.08,1.1,51.4,37.25,14.99,2.17
苗中彰投,2019,39,2445,332757,7.35,10.77,13.05,2.19,28.46,31.44,14.53,2.37
苗中彰投,2019,40,2338,330708,7.07,10.16,11.81,1.82,38.27,52.0,35.45,2.71
苗中彰投,2019,41,2315,328180,7.05,11.63,13.21,1.64,40.1,46.58,25.06,2.65
苗中彰投,2019,42,2582,332098,7.77,9.07,10.38,1.23,44.6,36.22,14.53,2.2
苗中彰投,2019,43,2558,332130,7.7,13.02,14.8,1.84,37.53,38.41,19.65,2.53
苗中彰投,2019,44,2585,330409,7.82,11.34,13.07,1.67,37.11,47.98,20.73,2.14
苗中彰投,2019,45,2542,332425,7.65,10.88,12.57,1.7,41.1,38.16,16.56,2.18
苗中彰投,2019,46,2841,332767,8.54,15.37,18.0,2.74,39.09,56.22,30.06,2.54
苗中彰投,2019,47,2759,331067,8.33,10.79,13.18,2.52,27.03,28.53,12.56,2.2
苗中彰投,2019,48,2689,332725,8.08,11.19,13.35,2.16,31.19,33.62,14.41,2.16
苗中彰投,2019,49,2609,333356,7.83,10.47,13.03,2.5,32.32,23.32,10.74,1.9
苗中彰投,2019,50,2937,332130,8.84,17.04,21.63,4.6,27.02,44.01,23.95,2.37
苗中彰投,2019,51,3230,333247,9.69,14.25,19.49,5.27,19.4,28.58,15.01,2.23
苗中彰投,2019,52,3241,334943,9.68,14.47,17.57,3.11,22.88,29.64,14.68,2.17
雲嘉南,2016,1,401,157959,2.54,17.3,22.47,5.23,19.79,68.29,37.41,2.98
雲嘉南,2016,2,1782,196848,9.05,15.95,18.46,2.59,25.66,54.39,29.73,2.96
雲嘉南,2016,3,1779,195126,9.12,19.59,23.66,4.04,21.03,58.45,35.01,3.18
雲嘉南,2016,4,1780,196157,9.07,15.37,18.66,3.29,25.23,49.3,25.23,2.96
雲嘉南,2016,5,2037,198057,10.28,15.72,18.79,3.07,22.8,40.43,19.85,2.11
雲嘉南,2016,6,2600,197998,13.13,13.91,15.84,2.0,40.0,78.56,45.42,3.03
雲嘉南,2016,7,1535,191145,8.03,16.41,20.07,3.71,19.75,50.22,25.87,3.0
雲嘉南,2016,8,3190,198584,16.06,17.44,20.01,2.55,29.08,83.08,41.99,3.19
雲嘉南,2016,9,3091,197456,15.65,17.14,19.8,2.79,34.02,82.51,40.61,3.38
雲嘉南,2016,10,3000,198057,15.15,16.54,19.66,3.13,25.13,63.17,37.58,3.54
雲嘉南,2016,11,2527,197662,12.78,20.21,24.52,4.33,21.24,52.49,31.84,3.01
雲嘉南,2016,12,2333,196839,11.85,16.57,19.68,3.14,23.22,67.0,38.28,2.56
雲嘉南,2016,13,2083,194706,10.7,16.23,18.19,1.95,44.86,76.34,45.91,3.22
雲嘉南,2016,14,2370,196042,12.09,11.93,13.91,2.05,30.0,71.84,43.52,3.05
雲嘉南,2016,15,1924,195469,9.84,11.67,13.64,2.02,28.67,50.29,28.29,2.92
雲嘉南,2016,16,1979,194659,10.17,11.38,13.64,2.2,28.92,49.24,25.01,2.95
雲嘉南,2016,17,1715,195787,8.76,10.0,12.04,1.98,25.51,43.68,21.9,2.99
雲嘉南,2016,18,1737,193879,8.96,11.33,13.52,2.05,32.87,62.77,35.73,3.22
雲嘉南,2016,19,1572,192959,8.15,9.87,11.93,2.03,25.34,39.72,18.3,3.0
雲嘉南,2016,20,1510,193087,7.82,11.1,12.8,1.69,39.56,53.46,25.67,3.1
雲嘉南,2016,21,1455,194629,7.48,10.48,12.36,1.94,29.14,48.49,24.61,2.99
雲嘉南,2016,22,1320,191371,6.9,6.35,8.14,1.89,18.74,31.13,10.41,2.33
雲嘉南,2016,23,1128,190883,5.91,6.83,8.48,1.81,23.84,29.28,10.97,2.13
雲嘉南,2016,24,1135,187999,6.04,7.38,9.84,2.58,19.02,25.24,8.28,2.0
雲嘉南,2016,25,1143,194064,5.89,7.49,9.87,2.31,20.03,32.05,11.7,2.79
雲嘉南,2016,26,1102,185392,5.94,7.14,9.58,2.41,19.51,32.07,12.3,2.7
雲嘉南,2016,27,1084,191608,5.66,7.51,9.7,2.12,23.72,34.0,13.65,2.79
雲嘉南,2016,28,1147,193061,5.94,5.55,7.33,1.84,22.06,22.25,7.65,2.0
雲嘉南,2016,29,1087,187452,5.8,6.11,8.26,2.1,18.02,30.62,12.32,2.25
雲嘉南,2016,30,1094,185856,5.89,6.29,7.98,1.81,23.78,31.47,15.49,2.62
雲嘉南,2016,31,1087,189503,5.74,7.8,9.54,1.88,30.83,35.22,17.0,2.59
雲嘉南,2016,32,1113,189907,5.86,7.44,9.0,1.77,31.74,34.09,16.74,2.94
雲嘉南,2016,33,1153,189435,6.09,8.17,10.07,2.02,23.97,27.86,11.59,2.36
雲嘉南,2016,34,1159,188858,6.14,7.04,8.72,1.74,32.94,42.88,22.58,2.91
雲嘉南,2016,35,1164,189767,6.13,8.98,10.17,1.28,49.28,55.83,32.64,2.98
雲嘉南,2016,36,1277,194214,6.58,8.0,10.24,2.27,22.22,22.12,9.2,2.07
雲嘉南,2016,37,1193,194199,6.14,7.52,10.1,2.45,22.43,30.28,12.22,2.81
雲嘉南,2016,38,1121,190841,5.87,10.2,12.13,2.03,36.24,48.3,22.25,3.05
雲嘉南,2016,39,1321,191880,6.88,8.89,10.74,1.8,33.38,50.59,22.23,2.95
雲嘉南,2016,40,1161,191347,6.07,11.05,13.15,2.08,32.78,50.84,27.74,3.04
雲嘉南,2016,41,1196,191015,6.26,10.98,13.21,2.33,23.15,37.55,15.97,2.39
雲嘉南,2016,42,1323,190184,6.96,12.06,14.18,2.04,36.46,72.24,38.37,3.19
雲嘉南,2016,43,1344,193085,6.96,10.26,12.55,2.27,26.48,49.16,23.94,3.27
雲嘉南,2016,44,1478,193840,7.62,12.94,14.99,2.11,34.93,67.69,30.19,3.32
雲嘉南,2016,45,1522,193460,7.87,14.22,16.48,2.19,33.65,61.27,29.8,3.0
雲嘉南,2016,46,1571,193270,8.13,16.6,19.07,2.52,35.72,89.59,49.57,3.92
雲嘉南,2016,47,1505,193490,7.78,16.44,20.03,3.59,24.07,63.9,34.11,3.26
雲嘉南,2016,48,1529,192215,7.95,15.66,18.66,2.93,23.76,52.28,22.43,2.97
雲嘉南,2016,49,1641,196110,8.37,17.01,19.75,2.7,26.87,73.64,35.17,3.47
雲嘉南,2016,50,1707,196699,8.68,17.12,20.8,3.73,27.8,73.23,32.67,3.07
雲嘉南,2016,51,1730,194726,8.88,18.15,21.52,3.2,27.55,77.41,42.38,3.25
雲嘉南,2016,52,1764,193229,9.13,17.46,21.01,3.57,25.32,74.48,33.45,3.14
雲嘉南,2017,1,1817,191695,9.48,15.3,18.97,3.69,27.94,85.93,46.08,3.05
雲嘉南,2017,2,1820,194947,9.34,17.28,20.59,3.27,25.64,70.41,36.17,3.39
雲嘉南,2017,3,1855,192454,9.64,15.36,18.51,3.11,25.13,61.51,27.22,3.14
雲嘉南,2017,4,1980,192841,10.27,15.25,17.94,2.63,31.01,70.27,31.23,3.25
雲嘉南,2017,5,1705,193887,8.79,11.69,13.84,2.17,29.2,67.48,27.98,2.83
雲嘉南,2017,6,1978,193685,10.21,14.68,17.01,2.41,30.38,83.43,40.47,3.25
雲嘉南,2017,7,2088,193765,10.78,15.64,18.7,3.14,34.42,78.8,39.08,3.0
雲嘉南,2017,8,1815,190483,9.53,15.27,18.22,3.0,27.17,72.28,36.13,2.97
雲嘉南,2017,9,1761,191210,9.21,15.46,17.48,2.04,37.11,76.71,38.14,3.42
雲嘉南,2017,10,1866,192637,9.69,16.76,19.15,2.3,32.89,68.03,38.78,3.05
雲嘉南,2017,11,1665,191947,8.67,15.37,17.67,2.23,35.02,69.61,37.14,3.07
雲嘉南,2017,12,1703,193504,8.8,13.93,16.02,2.03,37.38,70.74,34.89,3.13
雲嘉南,2017,13,1741,192717,9.03,15.08,16.75,2.01,42.25,77.3,38.58,3.0
雲嘉南,2017,14,1794,192863,9.3,12.29,13.96,1.71,45.67,65.35,34.07,3.16
雲嘉南,2017,15,1654,191629,8.63,13.48,15.92,2.3,25.82,50.59,25.98,3.0
雲嘉南,2017,16,1400,190863,7.34,9.12,10.82,1.92,29.56,44.49,22.32,2.6
雲嘉南,2017,17,1536,191745,8.01,13.64,15.4,1.97,42.97,63.67,33.52,3.2
雲嘉南,2017,18,1499,189216,7.92,11.71,13.43,1.8,37.76,57.73,30.23,3.11
雲嘉南,2017,19,1393,190628,7.31,9.66,11.43,1.92,31.34,55.87,24.56,3.15
雲嘉南,2017,20,1442,191294,7.54,11.1,12.56,1.55,37.11,43.97,21.29,2.92
雲嘉南,2017,21,1462,191819,7.62,10.22,11.89,1.83,33.99,44.63,19.9,2.98
雲嘉南,2017,22,1263,190325,6.64,7.52,9.04,1.77,28.37,37.4,15.05,2.25
雲嘉南,2017,23,1312,192529,6.81,7.91,10.03,2.08,23.46,35.57,14.32,2.81
雲嘉南,2017,24,1290,188215,6.85,6.64,8.76,2.11,16.2,25.54,7.52,2.0
雲嘉南,2017,25,1413,190126,7.43,6.97,9.36,2.33,14.76,25.1,9.01,2.36
雲嘉南,2017,26,1370,190124,7.21,6.62,8.36,1.9,19.85,29.2,10.9,2.1
雲嘉南,2017,27,1313,187271,7.01,7.19,9.44,2.21,19.97,26.25,9.12,2.49
雲嘉南,2017,28,1343,189619,7.08,8.0,9.69,1.93,23.85,31.61,12.12,2.83
雲嘉南,2017,29,1419,189705,7.48,8.7,10.31,1.78,32.31,43.11,20.26,2.87
雲嘉南,2017,30,1317,184715,7.13,7.53,8.91,1.38,29.56,37.93,18.57,2.98
雲嘉南,2017,31,1202,189154,6.35,6.32,7.93,1.76,22.43,28.73,10.41,2.0
雲嘉南,2017,32,1117,188244,5.93,5.17,6.86,1.83,16.34,30.33,11.13,1.98
雲嘉南,2017,33,1047,182965,5.72,6.35,8.23,1.95,18.53,26.76,11.48,2.2
雲嘉南,2017,34,1098,184176,5.96,8.4,10.02,1.69,27.33,40.05,18.05,2.9
雲嘉南,2017,35,1028,186520,5.51,8.69,10.26,1.74,28.97,41.91,20.64,2.88
雲嘉南,2017,36,1097,186165,5.89,7.14,8.69,1.6,24.72,30.99,14.67,2.57
雲嘉南,2017,37,1170,189685,6.17,9.33,11.19,1.92,31.87,46.21,19.99,2.98
雲嘉南,2017,38,1228,187549,6.55,10.85,12.17,1.36,48.29,63.54,35.96,3.85
雲嘉南,2017,39,1046,185803,5.63,8.96,10.67,1.85,29.18,41.24,20.41,2.94
雲嘉南,2017,40,1079,185835,5.81,9.56,10.81,1.25,37.66,56.43,27.45,3.06
雲嘉南,2017,41,1142,186287,6.13,10.92,12.93,2.0,31.12,58.01,23.18,2.98
雲嘉南,2017,42,1238,189791,6.52,10.04,12.04,2.02,29.14,46.95,14.56,2.15
雲嘉南,2017,43,1397,188237,7.42,13.74,15.38,1.64,46.24,75.28,30.17,2.93
雲嘉南,2017,44,1505,191564,7.86,13.64,15.56,1.97,36.92,81.55,24.96,2.79
雲嘉南,2017,45,1502,191876,7.83,14.03,15.9,1.87,30.26,77.59,32.0,2.9
雲嘉南,2017,46,1511,190192,7.94,14.94,17.71,2.79,25.7,69.07,30.77,3.03
雲嘉南,2017,47,1546,190591,8.11,14.6,16.6,2.07,26.33,64.91,21.07,2.92
雲嘉南,2017,48,1551,190515,8.14,13.53,15.53,2.05,28.98,75.05,28.45,2.82
雲嘉南,2017,49,1584,190672,8.31,15.88,18.33,2.45,26.44,68.94,28.58,2.73
雲嘉南,2017,50,1787,193751,9.22,16.77,20.39,3.56,24.63,68.61,28.7,3.0
雲嘉南,2017,51,2000,192609,10.38,14.93,17.12,2.2,29.74,71.48,27.66,2.88
雲嘉南,2017,52,2170,192224,11.29,15.79,18.13,2.39,31.72,92.93,44.12,3.07
雲嘉南,2018,1,1954,221337,8.83,16.14,19.49,3.34,21.9,64.95,30.98,2.76
雲嘉南,2018,2,2054,223440,9.19,14.68,17.45,2.86,26.54,45.53,20.33,2.4
雲嘉南,2018,3,2191,224540,9.76,17.04,20.0,2.95,25.42,80.18,42.49,2.98
雲嘉南,2018,4,2305,224052,10.29,15.01,17.42,2.38,27.09,61.65,24.01,2.86
雲嘉南,2018,5,2172,222175,9.78,14.19,16.78,2.46,24.9,43.31,23.24,2.04
雲嘉南,2018,6,2253,225430,9.99,17.33,20.79,3.54,23.69,61.55,32.23,2.3
雲嘉南,2018,7,2010,224702,8.95,14.33,16.22,1.86,33.91,87.62,38.01,2.81
雲嘉南,2018,8,2503,225430,11.1,15.09,17.27,2.11,28.28,70.77,35.99,2.87
雲嘉南,2018,9,2441,226515,10.78,15.15,18.3,3.08,28.1,83.57,41.97,3.0
雲嘉南,2018,10,2170,225137,9.64,13.69,15.71,2.02,30.47,57.43,23.73,2.79
雲嘉南,2018,11,2279,225754,10.1,14.89,16.98,2.07,37.27,71.64,39.04,3.13
雲嘉南,2018,12,2266,224586,10.09,13.81,15.68,1.91,40.31,63.12,28.24,2.84
雲嘉南,2018,13,2142,223078,9.6,11.91,13.48,1.51,41.12,78.37,38.19,2.6
雲嘉南,2018,14,1871,219783,8.51,10.33,11.87,1.45,36.42,81.64,31.25,2.46
雲嘉南,2018,15,2042,226515,9.01,10.45,12.33,1.9,30.05,50.09,18.39,2.85
雲嘉南,2018,16,1829,221761,8.25,12.22,13.79,1.66,42.86,71.73,33.24,3.14
雲嘉南,2018,17,1612,222343,7.25,11.37,12.97,1.78,39.99,65.84,31.83,3.4
雲嘉南,2018,18,1523,219264,6.95,9.06,10.74,1.69,34.52,56.57,24.13,2.99
雲嘉南,2018,19,1470,219894,6.69,10.32,12.13,1.87,31.38,50.52,19.51,2.96
雲嘉南,2018,20,1263,222357,5.68,7.47,9.82,2.24,17.79,33.44,13.08,2.63
雲嘉南,2018,21,1279,219962,5.81,8.02,9.73,1.85,26.41,42.64,19.47,2.92
雲嘉南,2018,22,1183,218132,5.42,7.83,9.43,1.72,32.48,50.82,18.28,2.99
雲嘉南,2018,23,1143,215453,5.31,7.97,9.53,1.6,32.06,44.94,17.3,2.97
雲嘉南,2018,24,1179,218334,5.4,9.22,10.63,1.39,40.26,45.46,17.89,2.73
雲嘉南,2018,25,1106,216315,5.11,6.96,9.34,2.28,17.01,27.94,8.07,1.99
雲嘉南,2018,26,1151,213646,5.39,6.98,9.24,2.2,18.72,33.03,10.89,2.23
雲嘉南,2018,27,1219,218127,5.59,6.92,9.16,2.21,18.17,26.37,7.88,2.05
雲嘉南,2018,28,1173,213231,5.5,7.42,9.42,1.97,25.61,40.36,17.64,2.95
雲嘉南,2018,29,1159,216338,5.36,6.68,8.19,1.57,31.04,39.9,18.48,2.61
雲嘉南,2018,30,1238,218815,5.66,6.86,8.78,1.96,22.06,33.42,12.96,2.13
雲嘉南,2018,31,1171,220637,5.31,5.89,7.84,2.01,21.84,29.18,10.73,2.1
雲嘉南,2018,32,1276,221903,5.75,6.45,7.97,1.54,32.14,37.32,18.85,2.56
雲嘉南,2018,33,1245,218018,5.71,6.94,8.79,1.8,23.9,25.2,8.84,2.24
雲嘉南,2018,34,1158,213558,5.42,6.95,8.72,1.88,28.49,23.32,8.49,2.01
雲嘉南,2018,35,1405,220443,6.37,6.79,9.59,2.84,17.25,23.81,9.11,2.0
雲嘉南,2018,36,1355,222898,6.08,7.13,9.02,1.94,25.73,33.46,13.84,2.07
雲嘉南,2018,37,1463,220727,6.63,9.78,11.81,2.03,30.55,50.15,22.23,3.01
雲嘉南,2018,38,1369,220137,6.22,8.01,9.7,1.76,28.97,44.1,22.13,2.6
雲嘉南,2018,39,1399,221653,6.31,9.04,10.13,1.04,41.98,60.61,18.9,2.57
雲嘉南,2018,40,1482,217684,6.81,11.74,13.19,1.24,53.2,71.57,29.03,3.07
雲嘉南,2018,41,1268,220444,5.75,12.24,14.0,1.87,37.0,54.43,25.19,3.07
雲嘉南,2018,42,1271,215853,5.89,12.85,14.61,1.84,37.61,56.98,26.18,3.03
雲嘉南,2018,43,1367,222628,6.14,12.51,14.34,1.86,41.49,78.99,33.51,3.58
雲嘉南,2018,44,1538,216470,7.1,15.14,17.52,2.42,32.57,63.67,25.68,3.0
雲嘉南,2018,45,1405,218972,6.42,13.17,15.48,2.33,32.36,82.94,44.19,3.05
雲嘉南,2018,46,1451,220312,6.59,15.74,18.28,2.45,29.98,70.96,33.93,3.58
雲嘉南,2018,47,1503,224052,6.71,13.93,16.17,2.24,30.06,60.25,24.12,3.02
雲嘉南,2018,48,1626,221671,7.34,15.4,18.11,2.71,28.52,61.15,30.26,3.0
雲嘉南,2018,49,1781,222714,8.0,14.76,17.89,3.18,24.99,62.43,23.96,3.03
雲嘉南,2018,50,1758,220230,7.98,15.03,17.79,2.64,22.18,51.11,21.99,2.92
雲嘉南,2018,51,1739,222679,7.81,17.28,19.94,2.8,30.52,81.13,36.87,3.0
雲嘉南,2018,52,1858,222564,8.35,12.91,14.87,2.05,26.44,52.42,16.21,2.39
雲嘉南,2019,1,1478,214874,6.88,15.71,18.97,3.2,21.63,54.64,24.35,2.8
雲嘉南,2019,2,2003,220186,9.1,15.67,19.03,3.32,24.15,70.94,32.0,2.79
雲嘉南,2019,3,1939,221562,8.75,14.68,16.52,1.99,29.46,73.66,37.48,2.38
雲嘉南,2019,4,2050,222295,9.22,16.17,18.51,2.36,34.55,80.91,37.38,3.01
雲嘉南,2019,5,2526,223334,11.31,15.88,18.49,2.64,31.3,75.77,37.54,2.95
雲嘉南,2019,6,1062,213166,4.98,10.57,12.23,1.53,29.67,56.4,27.06,2.12
雲嘉南,2019,7,2306,225318,10.23,13.53,15.64,2.13,29.12,55.87,26.06,2.86
雲嘉南,2019,8,1916,223311,8.58,13.9,16.45,2.53,27.36,58.88,30.18,2.49
雲嘉南,2019,9,1792,221197,8.1,12.13,13.91,1.77,35.41,66.62,34.93,2.32
雲嘉南,2019,10,1789,222141,8.05,15.87,18.36,2.47,28.2,42.57,23.44,2.21
雲嘉南,2019,11,1901,222106,8.56,14.43,16.55,2.13,41.22,69.41,36.83,2.9
雲嘉南,2019,12,1775,219869,8.07,13.6,16.71,3.15,24.68,53.67,27.36,2.72
雲嘉南,2019,13,1811,220576,8.21,10.99,12.75,1.73,36.48,50.55,24.15,2.82
雲嘉南,2019,14,1792,221102,8.1,10.56,12.32,1.65,39.02,59.34,33.42,2.3
雲嘉南,2019,15,1799,221766,8.11,10.29,12.19,1.9,31.98,48.15,23.13,2.83
雲嘉南,2019,16,1557,222671,6.99,11.2,12.9,1.61,34.35,39.45,20.44,2.07
雲嘉南,2019,17,1460,217220,6.72,8.33,10.08,1.89,28.13,40.24,19.73,2.08
雲嘉南,2019,18,1530,217533,7.03,10.52,12.29,1.69,32.43,39.18,17.97,2.01
雲嘉南,2019,19,1539,221051,6.96,11.22,13.03,1.81,33.94,47.46,24.92,2.53
雲嘉南,2019,20,1480,215626,6.86,6.83,8.95,2.03,17.92,27.93,11.28,2.0
雲嘉南,2019,21,1486,220425,6.74,10.29,11.85,1.57,40.34,53.95,26.6,2.94
雲嘉南,2019,22,1427,220249,6.48,8.27,10.22,2.06,25.32,30.85,12.38,2.14
雲嘉南,2019,23,1291,214536,6.02,6.77,9.25,2.53,15.87,21.81,8.61,2.0
雲嘉南,2019,24,1394,220205,6.33,8.68,10.48,1.93,31.14,22.63,13.04,2.0
雲嘉南,2019,25,1273,212322,6.0,6.49,8.74,2.22,16.45,19.31,7.42,1.89
雲嘉南,2019,26,1288,214181,6.01,7.04,9.18,2.05,21.26,19.92,8.07,1.95
雲嘉南,2019,27,1303,220380,5.91,5.82,7.94,2.17,18.53,18.23,7.31,2.0
雲嘉南,2019,28,1269,212276,5.98,5.2,7.13,1.86,18.49,16.41,9.95,2.0
雲嘉南,2019,29,1221,210093,5.81,6.68,8.47,1.78,24.9,22.71,13.45,2.0
雲嘉南,2019,30,1215,213464,5.69,6.18,8.15,1.99,19.66,18.18,7.94,1.96
雲嘉南,2019,31,1268,216582,5.85,7.14,8.86,1.72,28.3,27.45,14.42,2.08
雲嘉南,2019,32,1290,215617,5.98,5.27,6.83,1.67,28.02,31.62,12.76,1.97
雲嘉南,2019,33,1247,214519,5.81,5.91,7.54,1.58,26.71,14.63,7.01,1.82
雲嘉南,2019,34,1236,213857,5.78,6.53,8.18,1.86,26.8,24.09,13.84,2.05
雲嘉南,2019,35,1293,218051,5.93,7.27,9.03,1.88,27.22,28.65,16.81,2.29
雲嘉南,2019,36,1346,217594,6.19,7.09,8.83,1.87,27.54,23.86,13.18,2.01
雲嘉南,2019,37,1313,216146,6.07,7.8,9.16,1.21,37.34,38.18,23.14,2.24
雲嘉南,2019,38,1602,218785,7.32,8.79,10.08,1.18,51.41,53.9,18.54,2.1
雲嘉南,2019,39,1581,220743,7.16,10.87,12.64,1.92,37.0,54.32,23.74,2.83
雲嘉南,2019,40,1338,215735,6.2,7.91,9.46,1.56,39.95,49.76,31.36,2.11
雲嘉南,2019,41,1263,213298,5.92,9.54,10.96,1.45,44.4,58.64,28.03,2.75
雲嘉南,2019,42,1561,221656,7.04,11.05,12.64,1.69,43.0,58.8,20.57,2.67
雲嘉南,2019,43,1512,217467,6.95,12.72,14.62,2.0,39.63,56.09,25.48,2.87
雲嘉南,2019,44,1434,220455,6.5,11.49,13.17,1.75,40.77,70.41,26.83,2.6
雲嘉南,2019,45,1555,219222,7.09,12.64,14.4,1.81,41.15,58.71,22.84,2.62
雲嘉南,2019,46,1689,220607,7.66,14.84,16.94,2.16,41.68,71.94,34.86,2.91
雲嘉南,2019,47,1746,220304,7.93,12.9,15.47,2.59,28.28,50.54,19.72,2.17
雲嘉南,2019,48,1697,220626,7.69,12.48,14.44,1.97,31.45,55.34,19.53,2.27
雲嘉南,2019,49,1637,219069,7.47,12.81,15.07,2.05,29.52,33.7,15.16,2.0
雲嘉南,2019,50,1919,219583,8.74,15.88,19.36,3.53,29.42,57.72,29.35,2.24
雲嘉南,2019,51,1995,221918,8.99,14.91,18.79,3.91,20.38,44.22,22.61,2.22
雲嘉南,2019,52,1970,220416,8.94,14.73,17.25,2.48,23.56,42.42,19.21,2.16
高屏,2016,1,572,221614,2.58,19.77,25.95,6.19,19.11,70.09,39.38,3.76
高屏,2016,2,2626,242871,10.81,19.39,23.69,4.3,22.91,61.02,34.2,3.53
高屏,2016,3,2503,243401,10.28,22.2,28.08,5.91,21.38,68.37,40.03,4.04
高屏,2016,4,2617,242362,10.8,20.06,24.67,4.6,22.96,54.02,30.39,3.27
高屏,2016,5,2821,243077,11.61,19.68,25.02,5.33,18.9,52.68,28.7,2.71
高屏,2016,6,3677,243380,15.11,15.54,18.03,2.51,37.62,67.11,39.39,3.11
高屏,2016,7,2134,239743,8.9,18.06,23.05,4.96,18.55,54.66,30.17,3.31
高屏,2016,8,4316,244761,17.63,20.68,23.92,3.39,29.22,85.72,47.69,3.71
高屏,2016,9,4120,244728,16.84,19.17,22.09,2.99,35.85,83.5,43.88,3.86
高屏,2016,10,3776,243839,15.49,19.01,22.83,3.88,28.45,63.16,36.5,4.36
